Serial_Number,Power,Flow,Volume,ReturnTemperature,FlowTemperature,MWH,DateTime,Minute,Hour,Day,Month,Year
71438771,0.0,0.0,5198.1,54.05,53.57,23.9,2020-05-08 14:24:30,30,14,8,5,2020
71477358,0.0,0.0,7322.9,34.64,55.8,69.03,2020-05-08 14:52:50,60,14,8,5,2020
71438771,2.9,820.0,5198.3,58.37,61.43,23.9,2020-05-08 14:54:30,60,14,8,5,2020
80074580,5.2,1477.0,17824.6,59.1,62.08,76.04,2020-05-08 15:21:54,30,15,8,5,2020
71477358,0.0,0.0,7323.0,24.75,59.41,69.03,2020-05-08 15:22:50,30,15,8,5,2020
71438771,0.0,0.0,5198.9,56.81,60.36,23.91,2020-05-08 15:39:30,45,15,8,5,2020
71477358,0.0,0.0,7323.0,37.15,55.0,69.03,2020-05-08 15:52:50,60,15,8,5,2020
80074580,3.5,1380.0,17825.7,56.79,59.04,76.04,2020-05-08 16:06:54,15,16,8,5,2020
71438771,0.0,0.0,5198.9,32.47,55.34,23.91,2020-05-08 16:09:30,15,16,8,5,2020
71477358,0.0,0.0,7323.0,26.31,59.55,69.03,2020-05-08 16:37:49,45,16,8,5,2020
71438771,0.0,1.0,5198.9,33.51,50.79,23.91,2020-05-08 16:39:30,45,16,8,5,2020
71477358,21.3,727.0,7323.1,38.18,63.38,69.04,2020-05-08 17:07:50,15,17,8,5,2020
80074580,0.8,1282.0,17827.4,60.67,61.23,76.05,2020-05-08 17:21:54,30,17,8,5,2020
71477358,0.0,0.0,7323.1,39.81,56.96,69.04,2020-05-08 17:52:49,60,17,8,5,2020
71477357,0.2,93.0,8387.0,53.82,56.29,46.58,2020-05-08 18:04:59,15,18,8,5,2020
71477358,0.0,0.0,7323.2,45.28,59.02,69.04,2020-05-08 18:22:49,30,18,8,5,2020
71477358,0.0,0.0,7323.2,44.67,57.03,69.04,2020-05-08 18:37:49,45,18,8,5,2020
71477358,0.8,44.0,7323.2,40.56,58.08,69.04,2020-05-08 19:07:49,15,19,8,5,2020
71477358,0.9,22.0,7323.2,23.58,60.26,69.04,2020-05-08 20:22:49,30,20,8,5,2020
80074580,4.3,1380.0,17831.9,59.61,62.36,76.06,2020-05-08 20:36:53,45,20,8,5,2020
71438771,0.3,187.0,5199.7,57.1,58.81,23.91,2020-05-08 20:39:29,45,20,8,5,2020
71477358,0.0,0.0,7323.2,29.45,58.01,69.04,2020-05-08 21:07:49,15,21,8,5,2020
71438771,4.5,811.0,5199.8,54.27,58.2,23.91,2020-05-08 21:09:29,15,21,8,5,2020
71438771,2.4,815.0,5200.0,58.44,61.06,23.91,2020-05-08 21:24:29,30,21,8,5,2020
71477358,0.0,0.0,7323.3,35.05,57.05,69.04,2020-05-08 21:37:49,45,21,8,5,2020
71477358,0.0,0.0,7323.3,28.76,57.52,69.04,2020-05-08 21:52:49,60,21,8,5,2020
80074580,6.1,1525.0,17834.5,59.5,62.98,76.07,2020-05-08 22:21:53,30,22,8,5,2020
71477358,0.0,0.0,7323.3,30.72,57.93,69.04,2020-05-08 22:22:49,30,22,8,5,2020
71438771,1.6,818.0,5201.0,57.53,59.22,23.92,2020-05-08 22:39:29,45,22,8,5,2020
71477358,0.0,0.0,7323.3,27.91,57.17,69.04,2020-05-08 22:52:49,60,22,8,5,2020
80074580,7.1,1539.0,17835.6,57.76,61.81,76.07,2020-05-08 23:06:53,15,23,8,5,2020
71477358,0.0,0.0,7323.3,36.29,55.09,69.04,2020-05-08 23:07:49,15,23,8,5,2020
71438771,1.8,787.0,5201.4,58.39,60.48,23.92,2020-05-08 23:09:29,15,23,8,5,2020
71438771,1.7,793.0,5201.6,58.81,60.56,23.92,2020-05-08 23:24:29,30,23,8,5,2020
71477358,2.0,58.0,7323.3,29.68,59.42,69.04,2020-05-08 23:37:49,45,23,8,5,2020
80074580,6.9,1557.0,17836.8,56.7,60.63,76.07,2020-05-08 23:51:53,60,23,8,5,2020
71438771,2.2,795.0,5202.0,56.52,59.14,23.92,2020-05-08 23:54:29,60,23,8,5,2020
71477358,0.0,0.0,7323.3,29.52,59.29,69.04,2020-05-09 00:22:49,30,0,9,5,2020
71438771,0.7,793.0,5202.4,58.83,59.61,23.92,2020-05-09 00:24:29,30,0,9,5,2020
71438771,0.8,845.0,5202.6,56.51,57.42,23.92,2020-05-09 00:39:29,45,0,9,5,2020
71477358,2.3,73.0,7323.3,28.92,57.88,69.05,2020-05-09 00:52:49,60,0,9,5,2020
71438771,1.2,789.0,5203.0,58.92,60.28,23.92,2020-05-09 01:09:29,15,1,9,5,2020
71477358,0.0,0.0,7323.3,29.61,58.8,69.05,2020-05-09 01:22:49,30,1,9,5,2020
71477358,1.7,65.0,7323.3,32.07,57.72,69.05,2020-05-09 01:37:49,45,1,9,5,2020
71438771,1.7,791.0,5203.4,57.8,59.76,23.92,2020-05-09 01:39:29,45,1,9,5,2020
71438771,1.4,787.0,5203.6,58.63,60.14,23.92,2020-05-09 01:54:29,60,1,9,5,2020
71477358,0.0,0.0,7323.3,33.91,57.95,69.05,2020-05-09 02:07:49,15,2,9,5,2020
71438771,1.9,794.0,5204.0,56.97,59.17,23.92,2020-05-09 02:24:29,30,2,9,5,2020
80074580,1.0,1556.0,17841.4,58.92,59.43,76.08,2020-05-09 02:51:53,60,2,9,5,2020
71477358,0.0,0.0,7323.3,33.85,58.28,69.05,2020-05-09 02:52:49,60,2,9,5,2020
71438771,0.6,798.0,5204.4,58.1,58.77,23.92,2020-05-09 02:54:29,60,2,9,5,2020
71438771,1.9,784.0,5204.6,56.81,58.94,23.92,2020-05-09 03:09:29,15,3,9,5,2020
71477358,2.0,64.0,7323.3,32.14,60.22,69.05,2020-05-09 03:22:49,30,3,9,5,2020
80074581,429497000.0,6117.0,31054.4,59.7,59.6,1.79,2020-05-09 03:33:29,45,3,9,5,2020
71438771,0.7,796.0,5205.0,57.94,58.77,23.92,2020-05-09 03:39:29,45,3,9,5,2020
71477358,0.0,0.0,7323.3,34.63,59.45,69.05,2020-05-09 04:07:49,15,4,9,5,2020
71438771,3.0,828.0,5205.4,56.65,60.36,23.92,2020-05-09 04:09:29,15,4,9,5,2020
71477358,0.0,0.0,7323.4,20.6,58.51,69.05,2020-05-09 04:37:48,45,4,9,5,2020
71477358,1.2,49.0,7323.4,31.56,56.08,69.05,2020-05-09 04:52:49,60,4,9,5,2020
71438771,3.5,813.0,5206.0,56.55,60.29,23.93,2020-05-09 04:54:29,60,4,9,5,2020
71477358,0.0,0.0,7323.4,35.42,55.12,69.05,2020-05-09 05:22:49,30,5,9,5,2020
71438771,0.0,0.0,5206.2,53.21,52.64,23.93,2020-05-09 05:39:29,45,5,9,5,2020
80074580,4.8,1463.0,17846.3,57.91,60.82,76.09,2020-05-09 06:06:53,15,6,9,5,2020
71477358,0.0,0.0,7323.4,31.67,57.11,69.05,2020-05-09 06:07:49,15,6,9,5,2020
71438771,3.1,839.0,5206.6,55.64,59.13,23.93,2020-05-09 06:09:29,15,6,9,5,2020
71477358,0.0,0.0,7323.4,37.98,56.37,69.05,2020-05-09 06:37:48,45,6,9,5,2020
71438771,0.0,0.0,5206.9,55.41,55.31,23.93,2020-05-09 06:54:29,60,6,9,5,2020
71477358,8.1,184.0,7323.5,22.27,60.06,69.05,2020-05-09 07:07:48,15,7,9,5,2020
80074580,1.3,1510.0,17848.1,58.94,59.62,76.09,2020-05-09 07:21:53,30,7,9,5,2020
71477358,1.8,54.0,7323.5,26.97,58.34,69.05,2020-05-09 07:22:48,30,7,9,5,2020
71438771,4.0,815.0,5207.0,55.57,58.74,23.93,2020-05-09 07:24:29,30,7,9,5,2020
71477358,2.1,64.0,7323.5,27.3,57.76,69.05,2020-05-09 07:52:48,60,7,9,5,2020
71438771,0.0,0.0,5207.4,57.04,57.46,23.93,2020-05-09 08:09:29,15,8,9,5,2020
71477358,11.6,319.0,7323.6,26.9,58.09,69.05,2020-05-09 08:37:48,45,8,9,5,2020
71438771,4.4,810.0,5207.5,55.1,58.67,23.93,2020-05-09 08:54:29,60,8,9,5,2020
80074580,3.6,1420.0,17851.0,60.24,62.27,76.1,2020-05-09 09:21:53,30,9,9,5,2020
71477358,0.0,0.0,7323.7,26.75,59.17,69.06,2020-05-09 09:22:48,30,9,9,5,2020
71438771,0.0,0.0,5208.0,49.17,60.31,23.94,2020-05-09 09:24:29,30,9,9,5,2020
71438771,0.0,0.0,5208.0,44.25,57.63,23.94,2020-05-09 09:39:29,45,9,9,5,2020
71477358,0.0,0.0,7323.7,25.77,58.33,69.06,2020-05-09 09:52:48,60,9,9,5,2020
80074581,0.1,6426.0,31095.0,61.61,61.62,1.79,2020-05-09 10:03:28,15,10,9,5,2020
71477358,0.0,0.0,7323.7,24.14,60.38,69.06,2020-05-09 10:22:48,30,10,9,5,2020
71477358,0.0,0.0,7323.7,33.43,57.31,69.06,2020-05-09 10:37:48,45,10,9,5,2020
71438771,2.6,494.0,5208.3,57.07,57.87,23.94,2020-05-09 10:39:28,45,10,9,5,2020
80074581,1.1,6408.0,31099.8,60.12,60.21,1.79,2020-05-09 10:48:28,60,10,9,5,2020
71477358,2.1,59.0,7323.8,28.53,59.89,69.06,2020-05-09 11:07:48,15,11,9,5,2020
71477358,10.9,816.0,7323.9,48.75,57.97,69.07,2020-05-09 11:37:48,45,11,9,5,2020
71438771,0.9,489.0,5209.0,59.53,61.01,23.94,2020-05-09 11:54:29,60,11,9,5,2020
80074580,429497000.0,1401.0,17855.1,57.54,57.54,76.11,2020-05-09 12:21:52,30,12,9,5,2020
71477358,0.0,0.0,7324.0,38.06,57.53,69.07,2020-05-09 12:22:48,30,12,9,5,2020
71438771,0.4,539.0,5209.2,55.77,57.41,23.94,2020-05-09 12:24:28,30,12,9,5,2020
80074580,2.9,1369.0,17855.9,60.11,61.84,76.11,2020-05-09 12:51:52,60,12,9,5,2020
71477358,0.0,0.0,7324.1,32.6,60.45,69.07,2020-05-09 12:52:48,60,12,9,5,2020
71438771,429497000.0,496.0,5209.6,58.28,58.24,23.94,2020-05-09 13:09:28,15,13,9,5,2020
71477358,0.0,0.0,7324.1,37.33,57.03,69.07,2020-05-09 13:37:48,45,13,9,5,2020
71438771,0.3,494.0,5209.9,57.78,58.97,23.94,2020-05-09 13:39:28,45,13,9,5,2020
71438771,1.1,822.0,5210.0,57.88,59.04,23.94,2020-05-09 13:54:28,60,13,9,5,2020
71477358,0.0,0.0,7324.1,36.79,57.76,69.07,2020-05-09 14:07:48,15,14,9,5,2020
71477358,0.0,0.0,7324.1,40.41,55.29,69.07,2020-05-09 14:22:48,30,14,9,5,2020
71438771,1.3,831.0,5210.4,59.46,60.89,23.95,2020-05-09 14:24:28,30,14,9,5,2020
71477358,0.0,0.0,7324.1,33.78,57.84,69.07,2020-05-09 14:52:48,60,14,9,5,2020
71477358,0.0,0.0,7324.2,28.73,59.39,69.07,2020-05-09 15:37:48,45,15,9,5,2020
71438771,1.8,843.0,5211.5,57.64,59.9,23.95,2020-05-09 15:39:28,45,15,9,5,2020
71477358,0.7,29.0,7324.2,34.11,56.62,69.07,2020-05-09 16:07:48,15,16,9,5,2020
71477358,0.0,0.0,7324.2,31.9,54.85,69.07,2020-05-09 16:37:48,45,16,9,5,2020
80074581,429497000.0,6312.0,31137.8,60.3,60.16,1.79,2020-05-09 16:48:28,60,16,9,5,2020
80074580,5.0,1378.0,17861.5,57.71,61.05,76.12,2020-05-09 16:51:52,60,16,9,5,2020
71477358,0.7,25.0,7324.2,27.42,55.82,69.07,2020-05-09 16:52:48,60,16,9,5,2020
71477358,0.8,22.0,7324.2,26.29,58.45,69.07,2020-05-09 17:22:48,30,17,9,5,2020
71438771,0.0,0.0,5212.5,53.13,52.96,23.96,2020-05-09 17:39:28,45,17,9,5,2020
71477358,33.5,895.0,7324.3,28.36,60.81,69.08,2020-05-09 17:52:48,60,17,9,5,2020
71438771,0.0,0.0,5212.5,49.11,50.12,23.96,2020-05-09 18:09:28,15,18,9,5,2020
71477358,0.0,0.0,7324.4,30.02,58.4,69.08,2020-05-09 18:37:47,45,18,9,5,2020
71438771,0.0,0.0,5212.5,43.05,48.7,23.96,2020-05-09 18:39:28,45,18,9,5,2020
71477358,0.0,0.0,7324.5,38.06,58.86,69.08,2020-05-09 19:07:47,15,19,9,5,2020
71438771,0.0,0.0,5212.5,35.86,50.15,23.96,2020-05-09 19:24:28,30,19,9,5,2020
80074580,5.5,1410.0,17865.6,59.09,62.53,76.13,2020-05-09 19:51:52,60,19,9,5,2020
71477358,0.0,0.0,7324.5,32.06,60.8,69.08,2020-05-09 19:52:48,60,19,9,5,2020
71438771,2.5,835.0,5212.9,58.54,61.12,23.96,2020-05-09 19:54:28,60,19,9,5,2020
71477358,0.0,0.0,7324.6,43.73,59.18,69.09,2020-05-09 20:22:47,30,20,9,5,2020
71438771,1.1,831.0,5213.5,57.38,58.71,23.96,2020-05-09 20:39:28,45,20,9,5,2020
80074580,2.6,1468.0,17867.4,59.19,60.64,76.14,2020-05-09 21:06:52,15,21,9,5,2020
71438771,0.5,816.0,5214.0,59.77,60.22,23.97,2020-05-09 21:09:28,15,21,9,5,2020
80074580,4.2,1512.0,17868.1,57.95,60.4,76.14,2020-05-09 21:36:52,45,21,9,5,2020
71477358,14.1,669.0,7324.6,38.28,56.98,69.09,2020-05-09 21:37:47,45,21,9,5,2020
80074581,0.4,6226.0,31169.3,61.19,61.19,1.79,2020-05-09 21:48:28,60,21,9,5,2020
71477358,0.0,0.0,7324.6,26.09,57.42,69.09,2020-05-09 22:07:47,15,22,9,5,2020
71438771,1.0,838.0,5215.0,56.76,57.83,23.97,2020-05-09 22:24:28,30,22,9,5,2020
71477358,0.0,0.0,7324.6,38.41,52.95,69.09,2020-05-09 22:52:47,60,22,9,5,2020
71438771,1.2,815.0,5215.4,58.48,59.69,23.97,2020-05-09 22:54:28,60,22,9,5,2020
71477358,2.2,63.0,7324.6,28.03,58.2,69.09,2020-05-09 23:22:47,30,23,9,5,2020
71438771,1.3,818.0,5215.8,58.65,60.05,23.97,2020-05-09 23:24:28,30,23,9,5,2020
71477358,1.6,47.0,7324.6,27.09,58.38,69.09,2020-05-09 23:52:47,60,23,9,5,2020
71477358,0.0,0.0,7324.6,36.4,55.21,69.09,2020-05-10 00:37:47,45,0,10,5,2020
71477358,0.0,0.0,7324.6,39.27,55.78,69.09,2020-05-10 01:07:47,15,1,10,5,2020
71477358,0.0,0.0,7324.6,35.94,55.75,69.09,2020-05-10 01:22:47,30,1,10,5,2020
71438771,1.1,816.0,5217.7,57.29,58.57,23.97,2020-05-10 01:39:28,45,1,10,5,2020
71477358,0.0,0.0,7324.6,36.76,55.78,69.09,2020-05-10 01:52:47,60,1,10,5,2020
71438771,2.3,812.0,5217.9,56.89,59.45,23.97,2020-05-10 01:54:28,60,1,10,5,2020
71438771,1.4,816.0,5218.1,58.72,60.06,23.97,2020-05-10 02:09:28,15,2,10,5,2020
71477358,0.0,0.0,7324.6,37.52,54.53,69.09,2020-05-10 02:22:47,30,2,10,5,2020
80074580,3.8,1440.0,17875.3,58.3,60.65,76.15,2020-05-10 02:36:51,45,2,10,5,2020
71477358,0.0,0.0,7324.6,33.45,56.57,69.09,2020-05-10 02:37:47,45,2,10,5,2020
71438771,2.2,815.0,5218.5,56.84,59.28,23.97,2020-05-10 02:39:27,45,2,10,5,2020
80074580,0.7,1409.0,17876.0,58.9,59.39,76.16,2020-05-10 03:06:51,15,3,10,5,2020
71477358,0.0,0.0,7324.7,36.41,55.5,69.09,2020-05-10 03:07:47,15,3,10,5,2020
80074580,5.3,1443.0,17876.4,57.48,60.61,76.16,2020-05-10 03:21:51,30,3,10,5,2020
71438771,2.2,817.0,5219.1,56.78,59.21,23.97,2020-05-10 03:24:27,30,3,10,5,2020
80074580,0.5,1485.0,17877.1,59.84,60.18,76.16,2020-05-10 03:51:51,60,3,10,5,2020
71477358,2.5,86.0,7324.7,32.1,59.88,69.09,2020-05-10 03:52:47,60,3,10,5,2020
71438771,1.3,846.0,5219.5,57.78,59.49,23.98,2020-05-10 03:54:28,60,3,10,5,2020
71477358,0.0,0.0,7324.7,37.47,57.01,69.09,2020-05-10 04:07:47,15,4,10,5,2020
71477358,0.0,0.0,7324.7,35.4,56.04,69.09,2020-05-10 04:22:47,30,4,10,5,2020
71477357,0.4,92.0,8397.3,52.02,56.04,46.64,2020-05-10 04:34:56,45,4,10,5,2020
71477358,1.3,61.0,7324.7,35.38,56.27,69.09,2020-05-10 04:52:47,60,4,10,5,2020
80074580,4.5,1448.0,17878.9,58.21,61.01,76.16,2020-05-10 05:06:51,15,5,10,5,2020
71477358,24.6,641.0,7324.7,26.5,59.9,69.09,2020-05-10 05:22:47,30,5,10,5,2020
71477358,29.7,811.0,7324.8,26.55,58.1,69.09,2020-05-10 05:52:47,60,5,10,5,2020
80074580,2.7,1430.0,17880.4,59.25,60.77,76.16,2020-05-10 06:06:51,15,6,10,5,2020
80074580,7.5,1504.0,17881.1,57.0,61.01,76.17,2020-05-10 06:36:51,45,6,10,5,2020
71477358,0.0,0.0,7324.8,35.58,53.7,69.09,2020-05-10 06:37:47,45,6,10,5,2020
71477358,0.0,2.0,7324.8,25.03,59.7,69.1,2020-05-10 07:07:47,15,7,10,5,2020
80074580,9.9,1570.0,17882.3,56.2,61.65,76.17,2020-05-10 07:21:51,30,7,10,5,2020
71477358,0.0,0.0,7324.8,27.78,56.53,69.1,2020-05-10 07:22:47,30,7,10,5,2020
80074580,0.6,1479.0,17883.0,59.83,60.22,76.17,2020-05-10 07:51:51,60,7,10,5,2020
71477358,0.0,0.0,7324.9,29.34,59.58,69.1,2020-05-10 07:52:47,60,7,10,5,2020
71477358,0.0,0.0,7324.9,24.45,57.65,69.1,2020-05-10 08:22:46,30,8,10,5,2020
71438771,2.3,808.0,5223.4,58.66,60.99,23.99,2020-05-10 08:39:27,45,8,10,5,2020
71477358,0.0,0.0,7325.1,53.79,62.83,69.1,2020-05-10 09:22:47,30,9,10,5,2020
71438771,1.1,814.0,5224.3,60.2,61.4,23.99,2020-05-10 09:39:27,45,9,10,5,2020
80074580,2.2,1548.0,17886.6,59.36,60.66,76.18,2020-05-10 10:06:51,15,10,10,5,2020
71477358,0.0,0.0,7325.3,40.09,55.69,69.11,2020-05-10 10:22:46,30,10,10,5,2020
80074580,7.7,1595.0,17887.4,57.82,61.93,76.19,2020-05-10 10:36:51,45,10,10,5,2020
71438771,1.9,820.0,5225.1,58.05,60.19,23.99,2020-05-10 10:39:27,45,10,10,5,2020
71477358,0.0,0.0,7325.4,25.53,60.58,69.11,2020-05-10 11:07:46,15,11,10,5,2020
71477358,0.0,0.0,7325.4,33.26,57.01,69.11,2020-05-10 11:22:46,30,11,10,5,2020
80074580,9.4,1701.0,17889.1,56.42,60.96,76.19,2020-05-10 11:36:51,45,11,10,5,2020
71477358,0.0,0.0,7325.4,27.91,60.29,69.11,2020-05-10 11:37:46,45,11,10,5,2020
71438771,11.0,841.0,5225.9,48.12,60.03,24.0,2020-05-10 11:39:27,45,11,10,5,2020
71477357,6.3,934.0,8399.2,53.34,59.23,46.66,2020-05-10 11:49:56,60,11,10,5,2020
71438771,2.0,835.0,5226.1,57.84,60.05,24.0,2020-05-10 11:54:27,60,11,10,5,2020
80074581,429497000.0,6148.0,31259.3,62.33,62.2,1.79,2020-05-10 12:18:26,30,12,10,5,2020
71477358,0.0,0.0,7325.5,29.72,59.81,69.11,2020-05-10 12:52:46,60,12,10,5,2020
80074581,429497000.0,5945.0,31267.0,60.63,60.54,1.79,2020-05-10 13:33:27,45,13,10,5,2020
80074580,8.5,1812.0,17892.4,56.14,60.32,76.21,2020-05-10 13:36:51,45,13,10,5,2020
71477358,0.6,21.0,7325.5,30.85,58.32,69.11,2020-05-10 13:37:46,45,13,10,5,2020
71438771,2.8,1379.0,5228.3,57.56,59.25,24.0,2020-05-10 13:39:27,45,13,10,5,2020
71477358,32.4,766.0,7325.9,29.41,63.98,69.12,2020-05-10 14:07:46,15,14,10,5,2020
80074581,429497000.0,5944.0,31271.5,63.96,63.95,1.79,2020-05-10 14:18:26,30,14,10,5,2020
71438771,4.1,1368.0,5229.3,60.41,63.03,24.01,2020-05-10 14:24:26,30,14,10,5,2020
71477358,0.0,0.0,7326.1,53.53,59.79,69.13,2020-05-10 14:37:46,45,14,10,5,2020
71477358,0.0,0.0,7326.1,51.51,57.26,69.13,2020-05-10 14:52:46,60,14,10,5,2020
71438771,3.9,1380.0,5230.0,59.39,61.96,24.01,2020-05-10 14:54:26,60,14,10,5,2020
80074581,429497000.0,6025.0,31276.0,63.11,63.07,1.79,2020-05-10 15:03:26,15,15,10,5,2020
71477358,0.5,17.0,7326.1,32.95,59.21,69.13,2020-05-10 15:22:46,30,15,10,5,2020
80074581,429497000.0,6069.0,31279.0,62.31,62.04,1.79,2020-05-10 15:33:26,45,15,10,5,2020
71438771,9.5,1392.0,5231.0,51.89,61.4,24.01,2020-05-10 15:39:27,45,15,10,5,2020
71477358,0.0,0.0,7326.1,33.26,55.99,69.13,2020-05-10 15:52:46,60,15,10,5,2020
80074580,10.2,1751.0,17896.7,55.88,61.1,76.22,2020-05-10 16:06:51,15,16,10,5,2020
71477358,0.9,27.0,7326.2,27.08,56.36,69.13,2020-05-10 16:07:46,15,16,10,5,2020
71438771,4.6,1385.0,5231.7,57.0,59.94,24.02,2020-05-10 16:09:27,15,16,10,5,2020
80074581,0.3,6056.0,31283.6,61.71,61.76,1.79,2020-05-10 16:18:26,30,16,10,5,2020
71477358,0.0,0.0,7326.2,35.03,53.89,69.13,2020-05-10 16:37:46,45,16,10,5,2020
80074581,429497000.0,6012.0,31286.6,61.09,61.07,1.8,2020-05-10 16:48:26,60,16,10,5,2020
80074580,8.3,1873.0,17898.5,57.62,61.5,76.23,2020-05-10 17:06:50,15,17,10,5,2020
71477358,28.7,756.0,7326.2,27.73,61.73,69.13,2020-05-10 17:07:46,15,17,10,5,2020
80074580,10.4,1892.0,17898.9,56.35,61.06,76.23,2020-05-10 17:21:51,30,17,10,5,2020
71438771,2.5,1344.0,5233.4,58.49,60.18,24.02,2020-05-10 17:24:26,30,17,10,5,2020
71477358,27.9,783.0,7326.5,31.77,60.92,69.14,2020-05-10 17:37:46,45,17,10,5,2020
71477358,9.2,772.0,7326.7,51.4,61.29,69.14,2020-05-10 17:52:46,60,17,10,5,2020
71438771,6.1,1348.0,5234.1,58.09,62.28,24.02,2020-05-10 17:54:26,60,17,10,5,2020
80074581,0.0,5530.0,31293.8,64.9,64.92,1.8,2020-05-10 18:03:26,15,18,10,5,2020
71477358,0.0,0.0,7327.0,42.12,60.5,69.15,2020-05-10 18:22:46,30,18,10,5,2020
71477358,0.0,0.0,7327.0,37.18,60.29,69.15,2020-05-10 18:52:46,60,18,10,5,2020
80074580,5.2,1680.0,17902.2,60.38,63.02,76.25,2020-05-10 19:06:50,15,19,10,5,2020
71438771,8.8,1353.0,5235.8,56.32,61.84,24.03,2020-05-10 19:09:26,15,19,10,5,2020
71477358,0.0,0.0,7327.0,26.81,60.63,69.15,2020-05-10 19:22:46,30,19,10,5,2020
71477358,20.3,437.0,7327.0,21.42,61.39,69.15,2020-05-10 19:37:46,45,19,10,5,2020
80074581,0.1,5935.0,31304.2,58.57,58.59,1.8,2020-05-10 19:48:26,60,19,10,5,2020
71438771,2.4,1357.0,5236.8,56.0,57.34,24.03,2020-05-10 19:54:26,60,19,10,5,2020
71477358,0.0,0.0,7327.1,26.33,55.82,69.15,2020-05-10 20:07:46,15,20,10,5,2020
80074581,0.5,5778.0,31307.1,62.1,62.17,1.8,2020-05-10 20:18:26,30,20,10,5,2020
71477358,3.7,653.0,7327.3,57.28,62.32,69.15,2020-05-10 20:37:46,45,20,10,5,2020
80074581,0.1,6044.0,31310.1,62.65,62.69,1.8,2020-05-10 20:48:26,60,20,10,5,2020
80074580,6.3,1817.0,17905.3,60.22,63.24,76.26,2020-05-10 20:51:50,60,20,10,5,2020
71477358,3.6,653.0,7327.4,57.63,62.56,69.15,2020-05-10 20:52:46,60,20,10,5,2020
71438771,4.0,1354.0,5238.1,59.6,62.13,24.04,2020-05-10 20:54:26,60,20,10,5,2020
71477358,4.1,661.0,7327.6,56.63,61.96,69.15,2020-05-10 21:07:46,15,21,10,5,2020
71477358,2.4,627.0,7327.8,56.12,59.45,69.15,2020-05-10 21:22:46,30,21,10,5,2020
71438771,1.8,1370.0,5238.8,57.44,58.77,24.04,2020-05-10 21:24:26,30,21,10,5,2020
71477358,3.7,659.0,7328.3,55.8,60.71,69.16,2020-05-10 21:52:46,60,21,10,5,2020
71438771,4.1,1356.0,5239.8,59.56,62.22,24.04,2020-05-10 22:09:26,15,22,10,5,2020
71477358,2.9,691.0,7328.8,54.34,58.38,69.16,2020-05-10 22:37:45,45,22,10,5,2020
71438771,0.4,821.0,5240.3,56.62,56.94,24.04,2020-05-10 22:39:26,45,22,10,5,2020
80074581,1.4,6201.0,31322.3,60.63,60.83,1.8,2020-05-10 22:48:26,60,22,10,5,2020
71438771,0.0,0.0,5240.4,54.2,55.41,24.04,2020-05-10 22:54:26,60,22,10,5,2020
71477358,3.7,650.0,7329.1,58.21,63.1,69.17,2020-05-10 23:07:45,15,23,10,5,2020
71477358,9.0,1345.0,7329.3,52.83,59.92,69.17,2020-05-10 23:22:45,30,23,10,5,2020
71438771,0.0,0.0,5240.4,50.12,48.82,24.04,2020-05-10 23:24:26,30,23,10,5,2020
71477358,22.8,760.0,7329.5,38.57,62.33,69.17,2020-05-10 23:52:45,60,23,10,5,2020
80074581,429497000.0,6148.0,31330.0,63.26,63.16,1.8,2020-05-11 00:03:26,15,0,11,5,2020
71438771,0.0,0.0,5240.4,37.92,50.42,24.04,2020-05-11 00:09:26,15,0,11,5,2020
71477358,0.0,0.0,7329.7,52.66,58.95,69.17,2020-05-11 00:22:45,30,0,11,5,2020
71477357,2.8,958.0,8410.7,54.82,57.38,46.72,2020-05-11 00:34:55,45,0,11,5,2020
80074580,3.0,1537.0,17911.3,57.41,59.33,76.28,2020-05-11 00:36:50,45,0,11,5,2020
71477358,0.0,0.0,7329.7,49.71,55.45,69.17,2020-05-11 00:37:45,45,0,11,5,2020
71438771,0.2,19.0,5240.4,40.53,52.79,24.04,2020-05-11 00:39:26,45,0,11,5,2020
80074580,5.6,1589.0,17912.1,59.82,62.89,76.28,2020-05-11 01:06:50,15,1,11,5,2020
71477358,0.0,0.0,7330.1,54.63,61.7,69.18,2020-05-11 01:07:45,15,1,11,5,2020
80074581,429497000.0,6106.0,31337.8,60.98,60.87,1.8,2020-05-11 01:18:26,30,1,11,5,2020
71438771,0.0,0.0,5240.4,32.2,51.94,24.04,2020-05-11 01:24:26,30,1,11,5,2020
71477358,0.0,0.0,7330.1,48.52,55.73,69.18,2020-05-11 01:37:45,45,1,11,5,2020
80074580,6.3,1592.0,17913.3,59.1,62.64,76.29,2020-05-11 01:51:50,60,1,11,5,2020
71477358,0.0,0.0,7330.1,46.3,54.03,69.18,2020-05-11 01:52:45,60,1,11,5,2020
71477357,4.1,961.0,8412.1,56.45,60.06,46.72,2020-05-11 02:04:55,15,2,11,5,2020
71438771,0.0,0.0,5240.4,30.54,50.11,24.04,2020-05-11 02:09:26,15,2,11,5,2020
71477358,16.4,768.0,7330.1,41.08,59.32,69.18,2020-05-11 02:22:45,30,2,11,5,2020
80074581,1.3,6010.0,31345.5,61.52,61.66,1.8,2020-05-11 02:33:26,45,2,11,5,2020
71438771,0.0,0.0,5240.5,31.71,52.08,24.04,2020-05-11 02:39:26,45,2,11,5,2020
71477358,0.0,1.0,7330.4,49.26,56.01,69.18,2020-05-11 03:07:45,15,3,11,5,2020
71438771,0.0,0.0,5240.5,29.92,53.98,24.04,2020-05-11 03:09:26,15,3,11,5,2020
